04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 100 | NA | NA | GBA | Diciembre - 2016
08 | Comunicación | Nivel general y divisiones COICOP | 547.9454 | 1.6 | 27.2 | GBA | Febrero - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 537.811 | 1.1 | 23.9 | Pampeana | Febrero - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 551.0261 | 1.6 | 29.2 | Noreste | Febrero - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 585.1511 | 1.9 | 27.9 | Noroeste | Febrero - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 525.7136 | 2.7 | 30 | Cuyo | Febrero - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 502.5943 | 0.6 | 26.5 | Patagonia | Febrero - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 612.9475 | 1.4 | 47.5 | GBA | Febrero - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 601.3228 | 2.4 | 44.3 | Pampeana | Febrero - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 600.5405 | 4.1 | 42.7 | Noreste | Febrero - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 610.4035 | 4.2 | 47.5 | Noroeste | Febrero - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 606.1146 | 3.5 | 50.4 | Cuyo | Febrero - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 586.6758 | 4 | 44.6 | Patagonia | Febrero - 2022
10 | Educación | Nivel general y divisiones COICOP | 536.265 | 2 | 65.6 | GBA | Febrero - 2022
10 | Educación | Nivel general y divisiones COICOP | 456.7887 | 2.7 | 60.6 | Pampeana | Febrero - 2022
10 | Educación | Nivel general y divisiones COICOP | 497.3592 | 7.1 | 48.6 | Noreste | Febrero - 2022
10 | Educación | Nivel general y divisiones COICOP | 541.8336 | 4.4 | 53.5 | Noroeste | Febrero - 2022
10 | Educación | Nivel general y divisiones COICOP | 436.8733 | 2.3 | 47.6 | Cuyo | Febrero - 2022
10 | Educación | Nivel general y divisiones COICOP | 380.042 | 2.3 | 41 | Patagonia | Febrero - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 637.1043 | 4.4 | 66.2 | GBA | Febrero - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 617.7078 | 3 | 59.1 | Pampeana | Febrero - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 647.8593 | 4.3 | 65.4 | Noreste | Febrero - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 669.8602 | 6.5 | 69 | Noroeste | Febrero - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 702.949 | 6.1 | 70.4 | Cuyo | Febrero - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 579.0863 | 7.5 | 67.1 | Patagonia | Febrero - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 521.0635 | 8.4 | 42.2 | GBA | Marzo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 522.8195 | 6 | 32.6 | Pampeana | Marzo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 614.455 | 15.4 | 52.8 | Noreste | Marzo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 589.3957 | 5.6 | 31.5 | Noroeste | Marzo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 597.9837 | 6.3 | 30.9 | Cuyo | Marzo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 595.8181 | 9 | 47.6 | Patagonia | Marzo - 2022
06 | Salud | Nivel general y divisiones COICOP | 688.1142 | 5.5 | 55.7 | GBA | Marzo - 2022
06 | Salud | Nivel general y divisiones COICOP | 760.4544 | 4.4 | 53.6 | Pampeana | Marzo - 2022
06 | Salud | Nivel general y divisiones COICOP | 797.4739 | 4.5 | 52.9 | Noreste | Marzo - 2022
06 | Salud | Nivel general y divisiones COICOP | 771.4596 | 5.2 | 53.1 | Noroeste | Marzo - 2022
06 | Salud | Nivel general y divisiones COICOP | 790.304 | 4.3 | 56 | Cuyo | Marzo - 2022
06 | Salud | Nivel general y divisiones COICOP | 739.8042 | 4.9 | 52.7 | Patagonia | Marzo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 665.7419 | 5 | 55.2 | GBA | Marzo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 773.8048 | 5.5 | 57.6 | Pampeana | Marzo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 801.0692 | 8 | 61.8 | Noreste | Marzo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 699.3634 | 6.1 | 53.3 | Noroeste | Marzo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 814.2345 | 6.6 | 62.2 | Cuyo | Marzo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 838.3398 | 4.9 | 61.7 | Patagonia | Marzo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 558.4333 | 1.9 | 29.5 | GBA | Marzo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 567.6306 | 5.5 | 31.5 | Pampeana | Marzo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 576.136 | 4.6 | 33 | Noreste | Marzo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 608.723 | 4 | 32.2 | Noroeste | Marzo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 536.842 | 2.1 | 31.1 | Cuyo | Marzo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 515.8329 | 2.6 | 28.9 | Patagonia | Marzo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 627.6276 | 2.4 | 45.9 | GBA | Marzo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 628.4168 | 4.5 | 38.5 | Pampeana | Marzo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 618.538 | 3 | 44.4 | Noreste | Marzo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 630.6953 | 3.3 | 48.4 | Noroeste | Marzo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 625.9671 | 3.3 | 45.8 | Cuyo | Marzo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 611.6488 | 4.3 | 45.4 | Patagonia | Marzo - 2022
10 | Educación | Nivel general y divisiones COICOP | 655.0371 | 22.1 | 55.5 | GBA | Marzo - 2022
10 | Educación | Nivel general y divisiones COICOP | 574.516 | 25.8 | 55.7 | Pampeana | Marzo - 2022
10 | Educación | Nivel general y divisiones COICOP | 624.712 | 25.6 | 51.3 | Noreste | Marzo - 2022
10 | Educación | Nivel general y divisiones COICOP | 644.5871 | 19 | 44 | Noroeste | Marzo - 2022
10 | Educación | Nivel general y divisiones COICOP | 503.7127 | 15.3 | 46.1 | Cuyo | Marzo - 2022
10 | Educación | Nivel general y divisiones COICOP | 543.234 | 42.9 | 62.3 | Patagonia | Marzo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 673.7515 | 5.8 | 71.2 | GBA | Marzo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 649.9686 | 5.2 | 62.4 | Pampeana | Marzo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 677.594 | 4.6 | 66.5 | Noreste | Marzo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 703.7338 | 5.1 | 70.2 | Noroeste | Marzo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 735.8994 | 4.7 | 71.5 | Cuyo | Marzo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 616.1143 | 6.4 | 69.6 | Patagonia | Marzo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 546.0704 | 4.8 | 43.1 | GBA | Abril - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 543.8171 | 4 | 34.9 | Pampeana | Abril - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 649.8864 | 5.8 | 53.8 | Noreste | Abril - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 617.8651 | 4.8 | 32.3 | Noroeste | Abril - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 620.5285 | 3.8 | 33.6 | Cuyo | Abril - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 628.2892 | 5.4 | 47.9 | Patagonia | Abril - 2022
06 | Salud | Nivel general y divisiones COICOP | 731.0263 | 6.2 | 59.4 | GBA | Abril - 2022
06 | Salud | Nivel general y divisiones COICOP | 812.1676 | 6.8 | 58.1 | Pampeana | Abril - 2022
06 | Salud | Nivel general y divisiones COICOP | 847.6625 | 6.3 | 57.7 | Noreste | Abril - 2022
06 | Salud | Nivel general y divisiones COICOP | 813.1644 | 5.4 | 56 | Noroeste | Abril - 2022
06 | Salud | Nivel general y divisiones COICOP | 845.4147 | 7 | 61 | Cuyo | Abril - 2022
06 | Salud | Nivel general y divisiones COICOP | 781.8797 | 5.7 | 54.3 | Patagonia | Abril - 2022
07 | Transporte | Nivel general y divisiones COICOP | 705.5607 | 6 | 56.6 | GBA | Abril - 2022
07 | Transporte | Nivel general y divisiones COICOP | 811.4391 | 4.9 | 55.5 | Pampeana | Abril - 2022
07 | Transporte | Nivel general y divisiones COICOP | 834.0788 | 4.1 | 58.8 | Noreste | Abril - 2022
07 | Transporte | Nivel general y divisiones COICOP | 734.714 | 5.1 | 52.9 | Noroeste | Abril - 2022
07 | Transporte | Nivel general y divisiones COICOP | 858.0554 | 5.4 | 60.5 | Cuyo | Abril - 2022
07 | Transporte | Nivel general y divisiones COICOP | 877.0958 | 4.6 | 60.8 | Patagonia | Abril - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 583.0194 | 4.4 | 34.5 | GBA | Abril - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 583.8151 | 2.9 | 34.5 | Pampeana | Abril - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 595.9704 | 3.4 | 36.3 | Noreste | Abril - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 628.0023 | 3.2 | 35.8 | Noroeste | Abril - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 555.2092 | 3.4 | 33.8 | Cuyo | Abril - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 534.5029 | 3.6 | 34 | Patagonia | Abril - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 664.3089 | 5.8 | 50.3 | GBA | Abril - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 658.5599 | 4.8 | 46.2 | Pampeana | Abril - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 646.0259 | 4.4 | 46.7 | Noreste | Abril - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 668.9202 | 6.1 | 52.9 | Noroeste | Abril - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 647.8326 | 3.5 | 49.2 | Cuyo | Abril - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 635.9462 | 4 | 46.4 | Patagonia | Abril - 2022
10 | Educación | Nivel general y divisiones COICOP | 677.9087 | 3.5 | 56.1 | GBA | Abril - 2022
10 | Educación | Nivel general y divisiones COICOP | 597.8817 | 4.1 | 59.1 | Pampeana | Abril - 2022
10 | Educación | Nivel general y divisiones COICOP | 642.8947 | 2.9 | 46.7 | Noreste | Abril - 2022
10 | Educación | Nivel general y divisiones COICOP | 672.4394 | 4.3 | 47.8 | Noroeste | Abril - 2022
10 | Educación | Nivel general y divisiones COICOP | 531.8872 | 5.6 | 53.6 | Cuyo | Abril - 2022
10 | Educación | Nivel general y divisiones COICOP | 552.8523 | 1.8 | 65.1 | Patagonia | Abril - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 719.4846 | 6.8 | 77.1 | GBA | Abril - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 703.8303 | 8.3 | 68.3 | Pampeana | Abril - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 728.4937 | 7.5 | 73.4 | Noreste | Abril - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 748.577 | 6.4 | 73.9 | Noroeste | Abril - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 786.6069 | 6.9 | 73.6 | Cuyo | Abril - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 664.6177 | 7.9 | 76.2 | Patagonia | Abril - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 561.5937 | 2.8 | 43.3 | GBA | Mayo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 561.7817 | 3.3 | 37.1 | Pampeana | Mayo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 683.8213 | 5.2 | 57.4 | Noreste | Mayo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 679.6345 | 10 | 43.1 | Noroeste | Mayo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 633.0312 | 2 | 36.8 | Cuyo | Mayo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 643.1846 | 2.4 | 49.2 | Patagonia | Mayo - 2022
06 | Salud | Nivel general y divisiones COICOP | 775.6469 | 6.1 | 60.7 | GBA | Mayo - 2022
06 | Salud | Nivel general y divisiones COICOP | 863.5903 | 6.3 | 61.2 | Pampeana | Mayo - 2022
06 | Salud | Nivel general y divisiones COICOP | 898.9999 | 6.1 | 61 | Noreste | Mayo - 2022
06 | Salud | Nivel general y divisiones COICOP | 861.2244 | 5.9 | 57.7 | Noroeste | Mayo - 2022
06 | Salud | Nivel general y divisiones COICOP | 901.7533 | 6.7 | 63.7 | Cuyo | Mayo - 2022
06 | Salud | Nivel general y divisiones COICOP | 831.712 | 6.4 | 57.6 | Patagonia | Mayo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 743.726 | 5.4 | 55.2 | GBA | Mayo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 869.2756 | 7.1 | 57.7 | Pampeana | Mayo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 881.5351 | 5.7 | 60.6 | Noreste | Mayo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 778.5451 | 6 | 54 | Noroeste | Mayo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 910.7684 | 6.1 | 58.2 | Cuyo | Mayo - 2022
07 | Transporte | Nivel general y divisiones COICOP | 926.39 | 5.6 | 60.6 | Patagonia | Mayo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 600.96 | 3.1 | 36.5 | GBA | Mayo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 599.9536 | 2.8 | 37.9 | Pampeana | Mayo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 611.9677 | 2.7 | 37.9 | Noreste | Mayo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 652.179 | 3.8 | 40.3 | Noroeste | Mayo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 574.4157 | 3.5 | 38.1 | Cuyo | Mayo - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 555.7929 | 4 | 37.2 | Patagonia | Mayo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 698.7449 | 5.2 | 52.3 | GBA | Mayo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 690.6262 | 4.9 | 49.8 | Pampeana | Mayo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 678.7351 | 5.1 | 49.1 | Noreste | Mayo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 720.1144 | 7.7 | 60.8 | Noroeste | Mayo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 675.1777 | 4.2 | 50.2 | Cuyo | Mayo - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 668.9721 | 5.2 | 50.8 | Patagonia | Mayo - 2022
10 | Educación | Nivel general y divisiones COICOP | 700.9896 | 3.4 | 57.2 | GBA | Mayo - 2022
10 | Educación | Nivel general y divisiones COICOP | 620.3204 | 3.8 | 61.9 | Pampeana | Mayo - 2022
10 | Educación | Nivel general y divisiones COICOP | 665.6087 | 3.5 | 51.9 | Noreste | Mayo - 2022
10 | Educación | Nivel general y divisiones COICOP | 674.8131 | 0.4 | 47.8 | Noroeste | Mayo - 2022
10 | Educación | Nivel general y divisiones COICOP | 553.4472 | 4.1 | 50.9 | Cuyo | Mayo - 2022
10 | Educación | Nivel general y divisiones COICOP | 562.9717 | 1.8 | 64.2 | Patagonia | Mayo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 757.1785 | 5.2 | 78.3 | GBA | Mayo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 746.2508 | 6 | 73.8 | Pampeana | Mayo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 779.6266 | 7 | 81.2 | Noreste | Mayo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 796.2689 | 6.4 | 77.2 | Noroeste | Mayo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 838.7656 | 6.6 | 77.2 | Cuyo | Mayo - 2022
11 | Restaurantes y hoteles | Nivel general y divisiones COICOP | 688.4089 | 3.6 | 76 | Patagonia | Mayo - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 603.7395 | 7.5 | 50.8 | GBA | Junio - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 595.5444 | 6 | 41.7 | Pampeana | Junio - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 711.6069 | 4.1 | 60.6 | Noreste | Junio - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 741.1466 | 9.1 | 49.3 | Noroeste | Junio - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 674.8472 | 6.6 | 41.4 | Cuyo | Junio - 2022
04 | Vivienda, agua, electricidad, gas y otros combustibles | Nivel general y divisiones COICOP | 675.4616 | 5 | 54.7 | Patagonia | Junio - 2022
06 | Salud | Nivel general y divisiones COICOP | 836.8349 | 7.9 | 69.7 | GBA | Junio - 2022
06 | Salud | Nivel general y divisiones COICOP | 924.4932 | 7.1 | 66 | Pampeana | Junio - 2022
06 | Salud | Nivel general y divisiones COICOP | 959.8022 | 6.8 | 64.5 | Noreste | Junio - 2022
06 | Salud | Nivel general y divisiones COICOP | 926.9351 | 7.6 | 62.3 | Noroeste | Junio - 2022
06 | Salud | Nivel general y divisiones COICOP | 966.4358 | 7.2 | 68.6 | Cuyo | Junio - 2022
06 | Salud | Nivel general y divisiones COICOP | 885.404 | 6.5 | 63.3 | Patagonia | Junio - 2022
07 | Transporte | Nivel general y divisiones COICOP | 769.2959 | 3.4 | 55.4 | GBA | Junio - 2022
07 | Transporte | Nivel general y divisiones COICOP | 919.697 | 5.8 | 61.6 | Pampeana | Junio - 2022
07 | Transporte | Nivel general y divisiones COICOP | 940.2797 | 6.7 | 66.8 | Noreste | Junio - 2022
07 | Transporte | Nivel general y divisiones COICOP | 817.9074 | 5.1 | 56.6 | Noroeste | Junio - 2022
07 | Transporte | Nivel general y divisiones COICOP | 964.3987 | 5.9 | 64.2 | Cuyo | Junio - 2022
07 | Transporte | Nivel general y divisiones COICOP | 969.992 | 4.7 | 60.2 | Patagonia | Junio - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 602.453 | 0.2 | 27.9 | GBA | Junio - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 601.2802 | 0.2 | 29 | Pampeana | Junio - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 623.6095 | 1.9 | 32.5 | Noreste | Junio - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 657.9636 | 0.9 | 32.7 | Noroeste | Junio - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 577.0746 | 0.5 | 29.5 | Cuyo | Junio - 2022
08 | Comunicación | Nivel general y divisiones COICOP | 558.6684 | 0.5 | 26.7 | Patagonia | Junio - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 735.303 | 5.2 | 57.4 | GBA | Junio - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 715.9241 | 3.7 | 51.3 | Pampeana | Junio - 2022
09 | Recreación y cultura | Nivel general y divisiones COICOP | 704.3015 | 3.8 | 50 | Noreste | Junio - 2022
